run_id,notebook,dataset,model,defence,attack,protocol,seed,epsilon,same_model_group_id,model_weight_hash,n_test,clean_pr_auc,robust_pr_auc,clean_roc_auc,robust_roc_auc,clean_accuracy,robust_accuracy,flipped_count,feasible_count,feasible_flipped_count,fsr,aggregate_feasibility,main_failed_constraint,attack_runtime_sec,notes
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,input_validation,CAPGD,C1_projection,42,0.1,LCLD__MLP__input_validation__s42,982da06174a157c4,26820,0.30786064070952346,0.10505399711098884,0.6561925356574345,0.00016860054162427525,0.6683818046234153,0.05965697240865026,2670,21438,2162,0.8097378277153559,0.7993288590604026,g3,0.095,
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,input_validation,CAPGD,C2_mask_projection,42,0.1,LCLD__MLP__input_validation__s42,982da06174a157c4,26820,0.30786064070952346,0.10508017488516232,0.6561925356574345,0.004563230459463352,0.6683818046234153,0.20324384787472036,2658,26820,2658,1.0,1.0,none,0.131,
nb1_capgd_grid__LCLD__MLP__input_validation__s42__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,input_validation,CAPGD,B_posthoc_filter,42,0.1,LCLD__MLP__input_validation__s42,982da06174a157c4,26820,0.30786064070952346,0.30608832246268625,0.6561925356574345,0.6547352147515525,0.6683818046234153,0.6676733780760626,6,26766,6,1.0,0.9979865771812081,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,input_validation,CAPGD,A_unconstrained,123,0.1,LCLD__MLP__input_validation__s123,cb22bcc48f050678,26820,0.3055122685643733,0.10505490096993872,0.6605541489622195,0.00019079109508449084,0.6186428038777032,0.039149888143176735,3225,37,2,0.00062015503875969,0.0013795674869500373,g1,0.088,
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,input_validation,CAPGD,C1_projection,123,0.1,LCLD__MLP__input_validation__s123,cb22bcc48f050678,26820,0.3055122685643733,0.10505505895846803,0.6605541489622195,0.0002149411962249554,0.6186428038777032,0.04299030574198359,3224,20530,2039,0.6324441687344913,0.7654735272184937,g3,0.096,
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,input_validation,CAPGD,C2_mask_projection,123,0.1,LCLD__MLP__input_validation__s123,cb22bcc48f050678,26820,0.3055122685643733,0.10507500493694938,0.6605541489622195,0.0036403541163931375,0.6186428038777032,0.1616331096196868,3204,26820,3204,1.0,1.0,none,0.131,
nb1_capgd_grid__LCLD__MLP__input_validation__s123__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,input_validation,CAPGD,B_posthoc_filter,123,0.1,LCLD__MLP__input_validation__s123,cb22bcc48f050678,26820,0.3055122685643733,0.30291930195399863,0.6605541489622195,0.659334012766771,0.6186428038777032,0.6177479492915735,2,26773,2,1.0,0.9982475764354959,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__A_unconstrained,nb1_capgd_grid,LCLD,MLP,input_validation,CAPGD,A_unconstrained,456,0.1,LCLD__MLP__input_validation__s456,d772a79ab7f62d85,26820,0.30583496110522246,0.10505391132921496,0.660455703758265,0.00012413116679033494,0.6368008948545861,0.04563758389261745,3027,29,2,0.0006607201850016518,0.001081282624906786,g1,0.09,
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__C1_projection,nb1_capgd_grid,LCLD,MLP,input_validation,CAPGD,C1_projection,456,0.1,LCLD__MLP__input_validation__s456,d772a79ab7f62d85,26820,0.30583496110522246,0.10505392551521586,0.660455703758265,0.00014456518877139382,0.6368008948545861,0.051603281133482476,3028,20643,2337,0.7717965653896962,0.7696868008948546,g3,0.096,
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,input_validation,CAPGD,C2_mask_projection,456,0.1,LCLD__MLP__input_validation__s456,d772a79ab7f62d85,26820,0.30583496110522246,0.1050721203585711,0.660455703758265,0.003566862251592139,0.6368008948545861,0.16610738255033558,3014,26820,3014,1.0,1.0,none,0.13,
nb1_capgd_grid__LCLD__MLP__input_validation__s456__e0.1__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,input_validation,CAPGD,B_posthoc_filter,456,0.1,LCLD__MLP__input_validation__s456,d772a79ab7f62d85,26820,0.30583496110522246,0.3036282757660316,0.660455703758265,0.6594704220003326,0.6368008948545861,0.6363161819537658,2,26763,2,1.0,0.9978747203579418,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.01__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,42,0.01,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.15921705276579612,0.9596245767904354,0.8264689072653015,0.9811055927445476,0.9755992226301015,78,24485,0,0.0,0.6608993737853596,s_category_ohe,0.058,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.01__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,42,0.01,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.6120544142169648,0.9596245767904354,0.9568082481391189,0.9811055927445476,0.9794050960915569,2,37048,2,1.0,1.0,none,0.053,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.01__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,42,0.01,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.617663794603699,0.9596245767904354,0.9574480996804696,0.9811055927445476,0.9798639602677608,2,37048,2,1.0,1.0,none,0.075,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.01__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,42,0.01,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.6217070874757834,0.9596245767904354,0.9578517570893356,0.9811055927445476,0.9790541999568128,0,27856,0,,0.7518894407255452,s_category_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.05__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,42,0.05,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.004333707107663758,0.9596245767904354,0.08390223799395359,0.9811055927445476,0.9565968473331894,147,0,0,0.0,0.0,s_state_ohe,0.045,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.05__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,42,0.05,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.5262074562531216,0.9596245767904354,0.9443742362385893,0.9811055927445476,0.9708216367955085,8,37048,8,1.0,1.0,none,0.053,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.05__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,42,0.05,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.5552442697876533,0.9596245767904354,0.9479909247995794,0.9811055927445476,0.9728730295832434,5,37048,5,1.0,1.0,none,0.074,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.05__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,42,0.05,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.6300050198438323,0.9596245767904354,0.9596245767904354,0.9811055927445476,0.9811055927445476,0,37048,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.1__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,42,0.1,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.0053232117294055295,0.9596245767904354,0.009436241971342768,0.9811055927445476,0.9158119196717771,161,0,0,0.0,0.0,s_state_ohe,0.046,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.1__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,42,0.1,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.40870651423483134,0.9596245767904354,0.9252482390786465,0.9811055927445476,0.9551122867631181,21,37048,21,1.0,1.0,none,0.052,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.1__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,42,0.1,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.471471891633999,0.9596245767904354,0.9340324243268503,0.9811055927445476,0.9607266249190239,16,37048,16,1.0,1.0,none,0.075,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.1__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,42,0.1,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.6300050198438323,0.9596245767904354,0.9596245767904354,0.9811055927445476,0.9811055927445476,0,37048,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.15__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,42,0.15,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.005371410062621464,0.9596245767904354,0.0073407690846427065,0.9811055927445476,0.8502753185057224,162,0,0,0.0,0.0,s_state_ohe,0.046,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.15__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,42,0.15,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.2687785364886305,0.9596245767904354,0.8998149585344288,0.9811055927445476,0.9332757503778881,30,37048,30,1.0,1.0,none,0.054,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.15__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,42,0.15,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.3684257572346913,0.9596245767904354,0.9163387973000229,0.9811055927445476,0.9441265385445908,22,37048,22,1.0,1.0,none,0.073,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.15__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,42,0.15,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.6300050198438323,0.9596245767904354,0.9596245767904354,0.9811055927445476,0.9811055927445476,0,37048,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.2__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,42,0.2,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.005371410062621464,0.9596245767904354,0.05168389915601507,0.9811055927445476,0.7763981861369035,162,0,0,0.0,0.0,s_state_ohe,0.047,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.2__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,42,0.2,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.14463420344183528,0.9596245767904354,0.8682517447614201,0.9811055927445476,0.9069585402720794,41,37048,41,1.0,1.0,none,0.053,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.2__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,42,0.2,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.24307673160715032,0.9596245767904354,0.8945052953442618,0.9811055927445476,0.9235316346361477,35,37048,35,1.0,1.0,none,0.074,
nb1_capgd_grid__Sparkov__MLP__none__s42__e0.2__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,42,0.2,Sparkov__MLP__none__s42,28cd9364a091da90,37048,0.6300050198438323,0.6300050198438323,0.9596245767904354,0.9596245767904354,0.9811055927445476,0.9811055927445476,0,37048,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.01__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,123,0.01,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.1290245755992692,0.9520527274762918,0.812422174919756,0.963101921831138,0.95632692722954,71,32648,0,0.0,0.8812351543942993,s_category_ohe,0.047,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.01__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,123,0.01,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.5772243970009387,0.9520527274762918,0.9492111702369209,0.963101921831138,0.9609695530123084,0,37048,0,,1.0,none,0.055,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.01__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,123,0.01,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.5824908858115108,0.9520527274762918,0.9500296674558442,0.963101921831138,0.9618063053336212,0,37048,0,,1.0,none,0.073,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.01__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,123,0.01,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.5827895860795163,0.9520527274762918,0.9493849065676288,0.963101921831138,0.959161088317858,0,29923,0,,0.8076819261498597,s_category_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.05__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,123,0.05,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.002897541658047028,0.9520527274762918,0.0028920144154788475,0.963101921831138,0.9352461671345281,160,0,0,0.0,0.0,s_state_ohe,0.048,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.05__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,123,0.05,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.5155914535647073,0.9520527274762918,0.9362495399191949,0.963101921831138,0.9511714532498381,7,37048,7,1.0,1.0,none,0.053,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.05__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,123,0.05,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.5436843612600154,0.9520527274762918,0.9411069295294623,0.963101921831138,0.9548153746491038,5,37048,5,1.0,1.0,none,0.074,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.05__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,123,0.05,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.5904226891146193,0.9520527274762918,0.9520527274762918,0.963101921831138,0.963101921831138,0,37048,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,123,0.1,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.005371410062621464,0.9520527274762918,0.0011533555863116884,0.963101921831138,0.8941103433383718,160,0,0,0.0,0.0,s_state_ohe,0.046,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,123,0.1,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.42761655768436674,0.9520527274762918,0.9164922143895412,0.963101921831138,0.9360829194558411,16,37048,16,1.0,1.0,none,0.054,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,123,0.1,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.49326417463456107,0.9520527274762918,0.9282011430323206,0.963101921831138,0.9444774346793349,12,37048,12,1.0,1.0,none,0.073,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,123,0.1,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.5904226891146193,0.9520527274762918,0.9520527274762918,0.963101921831138,0.963101921831138,0,37048,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,123,0.15,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.005371410062621464,0.9520527274762918,0.03827783657629785,0.963101921831138,0.8274400777369898,160,0,0,0.0,0.0,s_state_ohe,0.046,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,123,0.15,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.33843062229796544,0.9520527274762918,0.8925964458237892,0.963101921831138,0.9159738717339667,20,37048,20,1.0,1.0,none,0.053,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,123,0.15,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.4355830427425624,0.9520527274762918,0.9131049696090973,0.963101921831138,0.930927445476139,16,37048,16,1.0,1.0,none,0.074,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,123,0.15,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.5904226891146193,0.9520527274762918,0.9520527274762918,0.963101921831138,0.963101921831138,0,37048,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,123,0.2,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.005371410062621464,0.9520527274762918,0.18081901815517382,0.963101921831138,0.7813377240336861,160,0,0,0.0,0.0,s_state_ohe,0.046,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,123,0.2,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.2543821793572083,0.9520527274762918,0.8653663443271339,0.963101921831138,0.8899805657525373,24,37048,24,1.0,1.0,none,0.052,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,123,0.2,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.3718235289892385,0.9520527274762918,0.896517309334264,0.963101921831138,0.915488015547398,20,37048,20,1.0,1.0,none,0.074,
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,123,0.2,Sparkov__MLP__none__s123,692cf2ec7620e1d4,37048,0.5904226891146193,0.5904226891146193,0.9520527274762918,0.9520527274762918,0.963101921831138,0.963101921831138,0,37048,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,456,0.01,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.15433656050994413,0.9681537487431732,0.8229221768971318,0.955166270783848,0.9473655797883827,78,31227,0,0.0,0.8428795076657309,s_category_ohe,0.045,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,456,0.01,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.6426077294620778,0.9681537487431732,0.9654007643034843,0.955166270783848,0.952008205571151,2,37048,2,1.0,1.0,none,0.053,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,456,0.01,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.646957321116777,0.9681537487431732,0.9662168750343484,0.955166270783848,0.9526290218095443,2,37048,2,1.0,1.0,none,0.073,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,456,0.01,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.6471912065088382,0.9681537487431732,0.9660025002212617,0.955166270783848,0.9501997408767004,0,31854,0,,0.8598034981645433,s_category_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,456,0.05,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.0028514464920205377,0.9681537487431732,0.011132353127683521,0.955166270783848,0.9088479809976246,168,1,0,0.0,2.699201036493198e-05,s_state_ohe,0.047,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,456,0.05,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.5806881474109938,0.9681537487431732,0.9526432128075042,0.955166270783848,0.9367307277045994,9,37048,9,1.0,1.0,none,0.053,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,456,0.05,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.602240826762534,0.9681537487431732,0.9574909200947885,0.955166270783848,0.9421561217879507,7,37048,7,1.0,1.0,none,0.074,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,456,0.05,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.6562761203649944,0.9681537487431732,0.9681534760016807,0.955166270783848,0.955166270783848,0,37048,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,456,0.1,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.005371410062621464,0.9681537487431732,0.0013297511465711342,0.955166270783848,0.8425825955517167,170,1,0,0.0,2.699201036493198e-05,s_state_ohe,0.045,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,456,0.1,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.4846624396743409,0.9681537487431732,0.9318682887694191,0.955166270783848,0.909954653422587,14,37048,14,1.0,1.0,none,0.053,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,456,0.1,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.5370716481321092,0.9681537487431732,0.9439599419115169,0.955166270783848,0.9257449794860722,11,37048,11,1.0,1.0,none,0.074,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,456,0.1,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.6562761203649944,0.9681537487431732,0.9681534760016807,0.955166270783848,0.955166270783848,0,37048,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,456,0.15,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.005371410062621464,0.9681537487431732,0.02181877391516729,0.955166270783848,0.7667350464262578,170,0,0,0.0,0.0,s_state_ohe,0.047,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,456,0.15,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.3687270877672275,0.9681537487431732,0.9056426941895561,0.955166270783848,0.8763765925286116,22,37048,22,1.0,1.0,none,0.052,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,456,0.15,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.4560406961678742,0.9681537487431732,0.9270201723698959,0.955166270783848,0.9045832433599654,21,37048,21,1.0,1.0,none,0.072,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__B_posthoc_filter,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,B_posthoc_filter,456,0.15,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.6562819073592495,0.9681537487431732,0.9681537487431732,0.955166270783848,0.955166270783848,0,37048,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.2__A_unconstrained,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,A_unconstrained,456,0.2,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.005371410062621464,0.9681537487431732,0.09849656707101956,0.955166270783848,0.6993090045346577,170,0,0,0.0,0.0,s_state_ohe,0.046,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.2__C1_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C1_projection,456,0.2,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.24006785327413255,0.9681537487431732,0.8749765953706768,0.955166270783848,0.8421507233858778,27,37048,27,1.0,1.0,none,0.053,
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.2__C2_mask_projection,nb1_capgd_grid,Sparkov,MLP,none,CAPGD,C2_mask_projection,456,0.2,Sparkov__MLP__none__s456,874240bc6166c161,37048,0.6562819073592495,0.3617967084361887,0.9681537487431732,0.9073718070664867,0.955166270783848,0.882530770891816,23,37048,23,1.0,1.0,none,0.074,
