run_id,dataset,seed,epsilon,model,defence,protocol,constraint_name,clean_pass_rate,adversarial_pass_rate,is_binding
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__C1_projection,Sparkov,123,0.1,MLP,none,C1_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__C1_projection,Sparkov,123,0.1,MLP,none,C1_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__C1_projection,Sparkov,123,0.1,MLP,none,C1_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__C1_projection,Sparkov,123,0.1,MLP,none,C1_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__C2_mask_projection,Sparkov,123,0.1,MLP,none,C2_mask_projection,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__C2_mask_projection,Sparkov,123,0.1,MLP,none,C2_mask_projection,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__C2_mask_projection,Sparkov,123,0.1,MLP,none,C2_mask_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__C2_mask_projection,Sparkov,123,0.1,MLP,none,C2_mask_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__C2_mask_projection,Sparkov,123,0.1,MLP,none,C2_mask_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__C2_mask_projection,Sparkov,123,0.1,MLP,none,C2_mask_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__B_posthoc_filter,Sparkov,123,0.1,MLP,none,B_posthoc_filter,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__B_posthoc_filter,Sparkov,123,0.1,MLP,none,B_posthoc_filter,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__B_posthoc_filter,Sparkov,123,0.1,MLP,none,B_posthoc_filter,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__B_posthoc_filter,Sparkov,123,0.1,MLP,none,B_posthoc_filter,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__B_posthoc_filter,Sparkov,123,0.1,MLP,none,B_posthoc_filter,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.1__B_posthoc_filter,Sparkov,123,0.1,MLP,none,B_posthoc_filter,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__A_unconstrained,Sparkov,123,0.15,MLP,none,A_unconstrained,s_state_ohe,1.0,0.0,True
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__A_unconstrained,Sparkov,123,0.15,MLP,none,A_unconstrained,s_category_ohe,1.0,0.006451090477218743,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__A_unconstrained,Sparkov,123,0.15,MLP,none,A_unconstrained,s_gender_ohe,1.0,0.08613150507449795,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__A_unconstrained,Sparkov,123,0.15,MLP,none,A_unconstrained,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__A_unconstrained,Sparkov,123,0.15,MLP,none,A_unconstrained,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__A_unconstrained,Sparkov,123,0.15,MLP,none,A_unconstrained,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C1_projection,Sparkov,123,0.15,MLP,none,C1_projection,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C1_projection,Sparkov,123,0.15,MLP,none,C1_projection,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C1_projection,Sparkov,123,0.15,MLP,none,C1_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C1_projection,Sparkov,123,0.15,MLP,none,C1_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C1_projection,Sparkov,123,0.15,MLP,none,C1_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C1_projection,Sparkov,123,0.15,MLP,none,C1_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C2_mask_projection,Sparkov,123,0.15,MLP,none,C2_mask_projection,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C2_mask_projection,Sparkov,123,0.15,MLP,none,C2_mask_projection,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C2_mask_projection,Sparkov,123,0.15,MLP,none,C2_mask_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C2_mask_projection,Sparkov,123,0.15,MLP,none,C2_mask_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C2_mask_projection,Sparkov,123,0.15,MLP,none,C2_mask_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__C2_mask_projection,Sparkov,123,0.15,MLP,none,C2_mask_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__B_posthoc_filter,Sparkov,123,0.15,MLP,none,B_posthoc_filter,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__B_posthoc_filter,Sparkov,123,0.15,MLP,none,B_posthoc_filter,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__B_posthoc_filter,Sparkov,123,0.15,MLP,none,B_posthoc_filter,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__B_posthoc_filter,Sparkov,123,0.15,MLP,none,B_posthoc_filter,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__B_posthoc_filter,Sparkov,123,0.15,MLP,none,B_posthoc_filter,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.15__B_posthoc_filter,Sparkov,123,0.15,MLP,none,B_posthoc_filter,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__A_unconstrained,Sparkov,123,0.2,MLP,none,A_unconstrained,s_state_ohe,1.0,0.0,True
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__A_unconstrained,Sparkov,123,0.2,MLP,none,A_unconstrained,s_category_ohe,1.0,0.006559058518678471,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__A_unconstrained,Sparkov,123,0.2,MLP,none,A_unconstrained,s_gender_ohe,1.0,0.14259879075793566,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__A_unconstrained,Sparkov,123,0.2,MLP,none,A_unconstrained,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__A_unconstrained,Sparkov,123,0.2,MLP,none,A_unconstrained,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__A_unconstrained,Sparkov,123,0.2,MLP,none,A_unconstrained,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C1_projection,Sparkov,123,0.2,MLP,none,C1_projection,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C1_projection,Sparkov,123,0.2,MLP,none,C1_projection,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C1_projection,Sparkov,123,0.2,MLP,none,C1_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C1_projection,Sparkov,123,0.2,MLP,none,C1_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C1_projection,Sparkov,123,0.2,MLP,none,C1_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C1_projection,Sparkov,123,0.2,MLP,none,C1_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C2_mask_projection,Sparkov,123,0.2,MLP,none,C2_mask_projection,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C2_mask_projection,Sparkov,123,0.2,MLP,none,C2_mask_projection,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C2_mask_projection,Sparkov,123,0.2,MLP,none,C2_mask_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C2_mask_projection,Sparkov,123,0.2,MLP,none,C2_mask_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C2_mask_projection,Sparkov,123,0.2,MLP,none,C2_mask_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__C2_mask_projection,Sparkov,123,0.2,MLP,none,C2_mask_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__B_posthoc_filter,Sparkov,123,0.2,MLP,none,B_posthoc_filter,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__B_posthoc_filter,Sparkov,123,0.2,MLP,none,B_posthoc_filter,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__B_posthoc_filter,Sparkov,123,0.2,MLP,none,B_posthoc_filter,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__B_posthoc_filter,Sparkov,123,0.2,MLP,none,B_posthoc_filter,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__B_posthoc_filter,Sparkov,123,0.2,MLP,none,B_posthoc_filter,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s123__e0.2__B_posthoc_filter,Sparkov,123,0.2,MLP,none,B_posthoc_filter,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__A_unconstrained,Sparkov,456,0.01,MLP,none,A_unconstrained,s_state_ohe,1.0,0.9862070827035198,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__A_unconstrained,Sparkov,456,0.01,MLP,none,A_unconstrained,s_category_ohe,1.0,0.8438512200388685,True
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__A_unconstrained,Sparkov,456,0.01,MLP,none,A_unconstrained,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__A_unconstrained,Sparkov,456,0.01,MLP,none,A_unconstrained,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__A_unconstrained,Sparkov,456,0.01,MLP,none,A_unconstrained,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__A_unconstrained,Sparkov,456,0.01,MLP,none,A_unconstrained,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C1_projection,Sparkov,456,0.01,MLP,none,C1_projection,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C1_projection,Sparkov,456,0.01,MLP,none,C1_projection,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C1_projection,Sparkov,456,0.01,MLP,none,C1_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C1_projection,Sparkov,456,0.01,MLP,none,C1_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C1_projection,Sparkov,456,0.01,MLP,none,C1_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C1_projection,Sparkov,456,0.01,MLP,none,C1_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C2_mask_projection,Sparkov,456,0.01,MLP,none,C2_mask_projection,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C2_mask_projection,Sparkov,456,0.01,MLP,none,C2_mask_projection,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C2_mask_projection,Sparkov,456,0.01,MLP,none,C2_mask_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C2_mask_projection,Sparkov,456,0.01,MLP,none,C2_mask_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C2_mask_projection,Sparkov,456,0.01,MLP,none,C2_mask_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__C2_mask_projection,Sparkov,456,0.01,MLP,none,C2_mask_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__B_posthoc_filter,Sparkov,456,0.01,MLP,none,B_posthoc_filter,s_state_ohe,1.0,0.9988393435543079,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__B_posthoc_filter,Sparkov,456,0.01,MLP,none,B_posthoc_filter,s_category_ohe,1.0,0.8605862664651264,True
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__B_posthoc_filter,Sparkov,456,0.01,MLP,none,B_posthoc_filter,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__B_posthoc_filter,Sparkov,456,0.01,MLP,none,B_posthoc_filter,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__B_posthoc_filter,Sparkov,456,0.01,MLP,none,B_posthoc_filter,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.01__B_posthoc_filter,Sparkov,456,0.01,MLP,none,B_posthoc_filter,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__A_unconstrained,Sparkov,456,0.05,MLP,none,A_unconstrained,s_state_ohe,1.0,8.097603109479595e-05,True
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__A_unconstrained,Sparkov,456,0.05,MLP,none,A_unconstrained,s_category_ohe,1.0,0.030285035629453682,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__A_unconstrained,Sparkov,456,0.05,MLP,none,A_unconstrained,s_gender_ohe,1.0,0.20999784063917082,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__A_unconstrained,Sparkov,456,0.05,MLP,none,A_unconstrained,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__A_unconstrained,Sparkov,456,0.05,MLP,none,A_unconstrained,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__A_unconstrained,Sparkov,456,0.05,MLP,none,A_unconstrained,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C1_projection,Sparkov,456,0.05,MLP,none,C1_projection,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C1_projection,Sparkov,456,0.05,MLP,none,C1_projection,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C1_projection,Sparkov,456,0.05,MLP,none,C1_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C1_projection,Sparkov,456,0.05,MLP,none,C1_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C1_projection,Sparkov,456,0.05,MLP,none,C1_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C1_projection,Sparkov,456,0.05,MLP,none,C1_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C2_mask_projection,Sparkov,456,0.05,MLP,none,C2_mask_projection,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C2_mask_projection,Sparkov,456,0.05,MLP,none,C2_mask_projection,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C2_mask_projection,Sparkov,456,0.05,MLP,none,C2_mask_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C2_mask_projection,Sparkov,456,0.05,MLP,none,C2_mask_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C2_mask_projection,Sparkov,456,0.05,MLP,none,C2_mask_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__C2_mask_projection,Sparkov,456,0.05,MLP,none,C2_mask_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__B_posthoc_filter,Sparkov,456,0.05,MLP,none,B_posthoc_filter,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__B_posthoc_filter,Sparkov,456,0.05,MLP,none,B_posthoc_filter,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__B_posthoc_filter,Sparkov,456,0.05,MLP,none,B_posthoc_filter,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__B_posthoc_filter,Sparkov,456,0.05,MLP,none,B_posthoc_filter,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__B_posthoc_filter,Sparkov,456,0.05,MLP,none,B_posthoc_filter,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.05__B_posthoc_filter,Sparkov,456,0.05,MLP,none,B_posthoc_filter,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__A_unconstrained,Sparkov,456,0.1,MLP,none,A_unconstrained,s_state_ohe,1.0,8.097603109479595e-05,True
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__A_unconstrained,Sparkov,456,0.1,MLP,none,A_unconstrained,s_category_ohe,1.0,0.02672209026128266,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__A_unconstrained,Sparkov,456,0.1,MLP,none,A_unconstrained,s_gender_ohe,1.0,0.19096847333189376,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__A_unconstrained,Sparkov,456,0.1,MLP,none,A_unconstrained,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__A_unconstrained,Sparkov,456,0.1,MLP,none,A_unconstrained,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__A_unconstrained,Sparkov,456,0.1,MLP,none,A_unconstrained,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C1_projection,Sparkov,456,0.1,MLP,none,C1_projection,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C1_projection,Sparkov,456,0.1,MLP,none,C1_projection,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C1_projection,Sparkov,456,0.1,MLP,none,C1_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C1_projection,Sparkov,456,0.1,MLP,none,C1_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C1_projection,Sparkov,456,0.1,MLP,none,C1_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C1_projection,Sparkov,456,0.1,MLP,none,C1_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C2_mask_projection,Sparkov,456,0.1,MLP,none,C2_mask_projection,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C2_mask_projection,Sparkov,456,0.1,MLP,none,C2_mask_projection,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C2_mask_projection,Sparkov,456,0.1,MLP,none,C2_mask_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C2_mask_projection,Sparkov,456,0.1,MLP,none,C2_mask_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C2_mask_projection,Sparkov,456,0.1,MLP,none,C2_mask_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__C2_mask_projection,Sparkov,456,0.1,MLP,none,C2_mask_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__B_posthoc_filter,Sparkov,456,0.1,MLP,none,B_posthoc_filter,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__B_posthoc_filter,Sparkov,456,0.1,MLP,none,B_posthoc_filter,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__B_posthoc_filter,Sparkov,456,0.1,MLP,none,B_posthoc_filter,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__B_posthoc_filter,Sparkov,456,0.1,MLP,none,B_posthoc_filter,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__B_posthoc_filter,Sparkov,456,0.1,MLP,none,B_posthoc_filter,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.1__B_posthoc_filter,Sparkov,456,0.1,MLP,none,B_posthoc_filter,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__A_unconstrained,Sparkov,456,0.15,MLP,none,A_unconstrained,s_state_ohe,1.0,8.097603109479595e-05,True
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__A_unconstrained,Sparkov,456,0.15,MLP,none,A_unconstrained,s_category_ohe,1.0,0.022187432519974088,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__A_unconstrained,Sparkov,456,0.15,MLP,none,A_unconstrained,s_gender_ohe,1.0,0.17312675448067372,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__A_unconstrained,Sparkov,456,0.15,MLP,none,A_unconstrained,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__A_unconstrained,Sparkov,456,0.15,MLP,none,A_unconstrained,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__A_unconstrained,Sparkov,456,0.15,MLP,none,A_unconstrained,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C1_projection,Sparkov,456,0.15,MLP,none,C1_projection,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C1_projection,Sparkov,456,0.15,MLP,none,C1_projection,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C1_projection,Sparkov,456,0.15,MLP,none,C1_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C1_projection,Sparkov,456,0.15,MLP,none,C1_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C1_projection,Sparkov,456,0.15,MLP,none,C1_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C1_projection,Sparkov,456,0.15,MLP,none,C1_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C2_mask_projection,Sparkov,456,0.15,MLP,none,C2_mask_projection,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C2_mask_projection,Sparkov,456,0.15,MLP,none,C2_mask_projection,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C2_mask_projection,Sparkov,456,0.15,MLP,none,C2_mask_projection,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C2_mask_projection,Sparkov,456,0.15,MLP,none,C2_mask_projection,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C2_mask_projection,Sparkov,456,0.15,MLP,none,C2_mask_projection,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__C2_mask_projection,Sparkov,456,0.15,MLP,none,C2_mask_projection,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__B_posthoc_filter,Sparkov,456,0.15,MLP,none,B_posthoc_filter,s_state_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__B_posthoc_filter,Sparkov,456,0.15,MLP,none,B_posthoc_filter,s_category_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__B_posthoc_filter,Sparkov,456,0.15,MLP,none,B_posthoc_filter,s_gender_ohe,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__B_posthoc_filter,Sparkov,456,0.15,MLP,none,B_posthoc_filter,s_merch_bbox,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__B_posthoc_filter,Sparkov,456,0.15,MLP,none,B_posthoc_filter,s_city_pop_pos,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.15__B_posthoc_filter,Sparkov,456,0.15,MLP,none,B_posthoc_filter,s_amt_positive,1.0,1.0,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.2__A_unconstrained,Sparkov,456,0.2,MLP,none,A_unconstrained,s_state_ohe,1.0,2.699201036493198e-05,True
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.2__A_unconstrained,Sparkov,456,0.2,MLP,none,A_unconstrained,s_category_ohe,1.0,0.02140466421939106,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.2__A_unconstrained,Sparkov,456,0.2,MLP,none,A_unconstrained,s_gender_ohe,1.0,0.17104836968257395,False
nb1_capgd_grid__Sparkov__MLP__none__s456__e0.2__A_unconstrained,Sparkov,456,0.2,MLP,none,A_unconstrained,s_merch_bbox,1.0,1.0,False
